global_step,acceptance_step,task_id,prompt_idx,sample_idx,reward,num_calls,timeout,done,finish_reason,classes
72,72,task_006532_7cae405b,7,227,1.0,20,0,1,stop,
72,72,task_006532_7cae405b,7,228,0.0,10,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,229,1.0,21,0,1,stop,
72,72,task_006532_7cae405b,7,230,1.0,17,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,231,1.0,20,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,232,1.0,20,0,1,stop,
72,72,task_006532_7cae405b,7,233,1.0,23,0,1,stop,BASELINE:failure_text
72,72,task_006532_7cae405b,7,234,1.0,30,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,235,1.0,17,0,1,stop,
72,72,task_006532_7cae405b,7,236,1.0,19,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,237,1.0,21,0,1,stop,
72,72,task_006532_7cae405b,7,238,1.0,20,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,239,1.0,20,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,240,1.0,16,0,1,stop,
72,72,task_006532_7cae405b,7,241,1.0,20,0,1,stop,
72,72,task_006532_7cae405b,7,242,1.0,26,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,243,1.0,19,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,244,1.0,21,0,1,stop,BASELINE:failure_text
72,72,task_006532_7cae405b,7,245,1.0,10,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,246,1.0,17,0,1,stop,
72,72,task_006532_7cae405b,7,247,1.0,26,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,248,1.0,28,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,249,1.0,20,0,1,stop,
72,72,task_006532_7cae405b,7,250,1.0,26,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,251,1.0,19,0,1,stop,BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,252,1.0,20,0,1,stop,
72,72,task_006532_7cae405b,7,253,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,254,1.0,22,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
72,72,task_006532_7cae405b,7,255,1.0,24,0,1,stop,BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,0,0.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,1,0.0,21,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_001866_0583e8c2,0,2,1.0,56,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,3,0.0,49,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;SUSPECT:exit0_with_failure_in_same_call;TEXTUAL:tool_call_timeout_textual
73,73,task_001866_0583e8c2,0,4,1.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,5,1.0,46,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,6,1.0,48,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,7,1.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,8,0.0,49,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,9,0.0,60,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,10,1.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,11,0.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,12,0.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,13,0.0,54,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,14,1.0,53,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,15,0.0,53,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,16,0.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,17,0.0,42,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,18,0.0,64,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,19,0.0,62,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,20,1.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,21,0.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,22,0.0,54,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,23,1.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,24,0.0,52,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,25,0.0,63,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,26,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call;SUSPECT:zero_reward_though_final_tests_passed
73,73,task_001866_0583e8c2,0,27,0.0,51,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,28,1.0,40,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,29,1.0,49,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001866_0583e8c2,0,30,0.0,54,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001866_0583e8c2,0,31,0.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001748_4e352722,1,32,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,33,0.0,49,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,34,1.0,48,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,35,0.0,59,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,36,0.0,48,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;SUSPECT:exit0_with_failure_in_same_call;TEXTUAL:tool_call_timeout_textual
73,73,task_001748_4e352722,1,37,0.0,58,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,38,1.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:transport_error;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,39,0.0,54,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,40,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,41,1.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:transport_error;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,42,0.0,61,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,43,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,44,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,45,0.0,16,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;INFRA:transport_error;TEXTUAL:tool_call_timeout_textual
73,73,task_001748_4e352722,1,46,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,47,0.0,63,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,48,0.0,61,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;SUSPECT:exit0_with_failure_in_same_call;TEXTUAL:tool_call_timeout_textual
73,73,task_001748_4e352722,1,49,1.0,21,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001748_4e352722,1,50,0.0,56,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,51,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,52,0.0,58,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,53,1.0,20,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001748_4e352722,1,54,0.0,59,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,55,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:transport_error;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,56,1.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001748_4e352722,1,57,0.0,50,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;SUSPECT:exit0_with_failure_in_same_call;TEXTUAL:tool_call_timeout_textual
73,73,task_001748_4e352722,1,58,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,59,0.0,62,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,60,0.0,13,1,1,stop,BASELINE:failure_text;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_001748_4e352722,1,61,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,62,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001748_4e352722,1,63,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,64,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,65,1.0,42,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,66,1.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,67,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,68,1.0,46,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,69,1.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,70,1.0,62,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,71,0.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,72,0.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,73,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,74,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,75,1.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,76,1.0,43,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,77,1.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,78,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,79,0.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,80,0.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,81,1.0,43,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,82,1.0,49,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,83,1.0,54,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,84,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,85,1.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,86,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,87,1.0,34,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,88,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,89,1.0,52,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,90,1.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,91,1.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,92,0.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_004777_f0f107f0,2,93,1.0,42,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,94,0.0,59,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004777_f0f107f0,2,95,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,96,1.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,97,0.0,22,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,98,0.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,99,0.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,100,0.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,101,0.0,34,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,102,0.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,103,0.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,104,0.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,105,0.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,106,0.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,107,0.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,108,0.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,109,0.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,110,0.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,111,0.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,112,0.0,24,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,113,0.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,114,0.0,22,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,115,1.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,116,1.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,117,0.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,118,0.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,119,0.0,24,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,120,0.0,40,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,121,0.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,122,1.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,123,0.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,124,0.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,125,1.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,126,0.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_000940_5e9e1ea9,3,127,0.0,20,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,128,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,129,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,130,0.0,13,1,1,stop,INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_004130_c3a039db,4,131,1.0,20,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,132,1.0,21,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,133,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,134,1.0,17,0,1,stop,
73,73,task_004130_c3a039db,4,135,1.0,24,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,136,0.0,12,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_004130_c3a039db,4,137,1.0,24,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,138,1.0,24,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,139,1.0,18,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,140,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,141,1.0,27,0,1,stop,
73,73,task_004130_c3a039db,4,142,1.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,143,0.0,10,1,1,stop,INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_004130_c3a039db,4,144,1.0,28,0,1,stop,BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,145,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,146,0.0,10,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_004130_c3a039db,4,147,0.0,10,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_004130_c3a039db,4,148,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,149,1.0,20,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,150,1.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,151,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,152,0.0,10,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_004130_c3a039db,4,153,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,154,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,155,0.0,6,1,1,stop,INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_004130_c3a039db,4,156,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,157,1.0,20,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_004130_c3a039db,4,158,0.0,8,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
73,73,task_004130_c3a039db,4,159,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,160,1.0,34,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,161,1.0,42,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,162,1.0,46,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,163,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,164,1.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,165,1.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001661_cd263a12,5,166,1.0,38,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,167,1.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,168,1.0,44,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,169,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,170,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,171,1.0,43,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,172,1.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,173,1.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001661_cd263a12,5,174,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,175,1.0,44,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,176,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,177,1.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,178,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,179,1.0,24,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001661_cd263a12,5,180,1.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,181,1.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,182,1.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,183,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001661_cd263a12,5,184,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,185,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,186,1.0,39,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,187,1.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,188,1.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,189,0.0,39,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
73,73,task_001661_cd263a12,5,190,1.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
73,73,task_001661_cd263a12,5,191,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
